ensembl_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ensembl_clean	gene_symbol	type_of_gene	rna_class
ENSG00000196166.3	1.0166852863679243	-1.2742106912944926	0.2785696638718775	-4.574118637270352	4.782288161625464e-06	6.153455744300076e-05	ENSG00000196166	LINC03042	ncRNA	lncRNA
ENSG00000196273.7	0.7246250915211322	-1.865246239655383	0.4584643313313939	-4.068465335653601	4.7323799633282624e-05	0.0004511219132296	ENSG00000196273	LINC00523	ncRNA	lncRNA
ENSG00000196758.3	1.310879667226306	2.020306248462433	0.6086594864770546	3.3192717658210613	0.0009025254801791	0.005546698887798	ENSG00000196758	LINC02991	ncRNA	lncRNA
ENSG00000197085.11	1.579280148150443	1.0898192410393597	0.4108850846572897	2.6523699246672683	0.0079928918275152	0.0340249950677494	ENSG00000197085	NPSR1-AS1	ncRNA	lncRNA
ENSG00000197251.3	0.7058084456178894	-2.489334552653628	0.2947664966934865	-8.445106823799472	3.037675471783241e-17	4.945504427811548e-15	ENSG00000197251	LINC00336	ncRNA	lncRNA
ENSG00000198491.3	1.6252147300678017	1.5970120244355412	0.4691892021789987	3.4037697735129697	0.0006646274636535	0.0042743762594805	ENSG00000198491	LOC101929106	ncRNA	lncRNA
ENSG00000203280.4	1.8566439362095344	-1.084650127512237	0.2083550278236133	-5.205778515843963	1.9318495517512304e-07	3.6485188687907503e-06	ENSG00000203280	KIAA1671-AS1	ncRNA	lncRNA
ENSG00000203335.4	0.7308735813359376	-1.3100182211223268	0.4281551276306322	-3.0596812617236115	0.0022157266249995	0.0117382106801347	ENSG00000203335	LOC101929998	ncRNA	lncRNA
ENSG00000203446.2	1.6876244614408846	2.6874417504819634	0.630915536361276	4.259590381909816	2.0480187398724207e-05	0.0002186418549069	ENSG00000203446	SUGCT-AS1	ncRNA	lncRNA
ENSG00000203645.2	1.113790825178188	-1.280773622678188	0.2604166415597075	-4.918171185248683	8.73565037947623e-07	1.3763345933900588e-05	ENSG00000203645	LINC00501	ncRNA	lncRNA
ENSG00000203801.8	1.273363780437344	-1.1063063829199231	0.2497355422423228	-4.429911629664849	9.427171058710902e-06	0.0001113216579753	ENSG00000203801	LINC00222	ncRNA	lncRNA
ENSG00000203809.5	0.4233883905445214	-3.1834215681192743	0.549370955249171	-5.794666677774058	6.845700611237984e-09	1.860401141381723e-07	ENSG00000203809	LIN28B-AS1	ncRNA	lncRNA
ENSG00000203900.2	2.3161830710102262	-1.715263975317793	0.1920014838417587	-8.933597496212354	4.123756134398249e-19	9.798378933935728e-17	ENSG00000203900	LOC100130587	ncRNA	lncRNA
ENSG00000203987.2	0.5761200712449887	-3.1317176751686686	0.3041472313536637	-10.296716038579005	7.290784086530033e-25	5.232402309937043e-22	ENSG00000203987	CACNA1B-AS2	ncRNA	lncRNA
ENSG00000204277.1	2.905289803365618	1.495367386425917	0.3303323636630524	4.526857041325901	5.98674101981701e-06	7.447107700844888e-05	ENSG00000204277	LINC01993	ncRNA	lncRNA
ENSG00000204362.5	1.576353368619404	3.044719065090766	0.745727482191663	4.082884348237321	4.448016196075721e-05	0.0004266746796268	ENSG00000204362	LINC02783	ncRNA	lncRNA
ENSG00000204588.5	3.9589191125885175	-1.4288204303157768	0.1786560941898696	-7.997602526770089	1.268651271778092e-15	1.429916366132961e-13	ENSG00000204588	LINC01123	ncRNA	lncRNA
ENSG00000204876.4	2.667566836339028	3.066979292984742	0.5826469908837721	5.263872191861282	1.4105252453042178e-07	2.74958596321331e-06	ENSG00000204876	LOC389602	ncRNA	lncRNA
ENSG00000205015.1	0.5028724252990254	-2.308052575995497	0.4980289930867628	-4.634373918053011	3.580193583521184e-06	4.776217282173974e-05	ENSG00000205015	LINC02138	ncRNA	lncRNA
ENSG00000205057.4	0.981709168959482	1.8862887306130296	0.6778709604889144	2.7826663783510424	0.0053914213977616	0.0246067131568705	ENSG00000205057	CLLU1-AS1	ncRNA	lncRNA
ENSG00000205086.6	2.609924350103763	1.4830579211431545	0.3424652869386069	4.330535028529824	1.487474805482636e-05	0.0001653240803084	ENSG00000205086	LINC02898	ncRNA	lncRNA
ENSG00000205231.1	0.6356879303030952	-2.1249617637684315	0.4724609277743579	-4.497645495847839	6.871013901020836e-06	8.421961479376044e-05	ENSG00000205231	TTLL10-AS1	ncRNA	lncRNA
ENSG00000205444.2	1.0640018111033236	2.182928273239357	0.659812155059948	3.308408698595473	0.0009382777289433	0.005729375693006	ENSG00000205444	KU-MEL-3	ncRNA	lncRNA
ENSG00000205562.2	2.739684433142444	-1.062138946965101	0.175271446659696	-6.059965654459003	1.361506173966311e-09	4.3844987283607415e-08	ENSG00000205562	FLRT2-AS1	ncRNA	lncRNA
ENSG00000205632.2	2.5820191448038576	-1.1909162268138047	0.1734885283734697	-6.864524346244455	6.671316279345e-12	3.4807642177959387e-10	ENSG00000205632	LINC01310	ncRNA	lncRNA
ENSG00000205696.4	1.3185667794263836	-1.448593221846198	0.3888561384078419	-3.72526772440166	0.0001951080372315	0.0015129369872731	ENSG00000205696	ADARB2-AS1	ncRNA	lncRNA
ENSG00000206187.3	1.0942467675577592	-2.467925568518535	0.406577150540147	-6.070005570258535	1.2790581353002103e-09	4.1609027184058464e-08	ENSG00000206187	LINC02346	ncRNA	lncRNA
ENSG00000212855.5	1.0477339661966942	1.842191220358747	0.7003849407416703	2.630255325604181	0.0085320761563699	0.0358512355257386	ENSG00000212855	TTTY2	ncRNA	lncRNA
ENSG00000213468.3	4.754189691141996	1.017576289096637	0.2180908483571693	4.665836722456796	3.0736370427096955e-06	4.157212317074198e-05	ENSG00000213468	FIRRE	ncRNA	lncRNA
ENSG00000214043.7	0.6381029090335949	-1.6224894348621508	0.4401633247892567	-3.6861077320309983	0.000227709987628	0.0017275804942321	ENSG00000214043	LINC02347	ncRNA	lncRNA
ENSG00000214184.3	1.7437602759848878	1.1396339252666368	0.3732249965211757	3.053476953283265	0.0022620609639072	0.0119477077843919	ENSG00000214184	GCC2-AS1	ncRNA	lncRNA
ENSG00000215162.1	0.9474020160722294	-1.049784985994297	0.3834687628823096	-2.737602348894548	0.0061888858964876	0.0275526473523085	ENSG00000215162	LINC00269	ncRNA	lncRNA
ENSG00000215196.4	2.3198873094980392	-1.456058952816346	0.1806333754967582	-8.060852258404909	7.57643534858986e-16	9.001112346909156e-14	ENSG00000215196	BASP1-AS1	ncRNA	lncRNA
ENSG00000215498.8	0.5294395574872088	-2.0822813306142463	0.5404794520404224	-3.852655864627603	0.0001168435530961	0.000977151103015	ENSG00000215498	FAM230B	ncRNA	lncRNA
ENSG00000218109.5	0.4981356449382381	-2.016326032794253	0.4685467744708675	-4.303361249410587	1.68226217164004e-05	0.0001852792896725	ENSG00000218109	KIRREL3-AS3	ncRNA	lncRNA
ENSG00000218416.4	3.5638033017160677	-1.1356712312498216	0.1458025191370332	-7.789105688787554	6.748514071857691e-15	6.666242860981674e-13	ENSG00000218416	GPC1-AS1	ncRNA	lncRNA
ENSG00000220575.7	3.0313891521525216	-1.565009861200671	0.2388009558317905	-6.553616403039237	5.616011837460267e-11	2.4655764329104587e-09	ENSG00000220575	HTR5A-AS1	ncRNA	lncRNA
ENSG00000222047.8	3.708978456726813	1.482998441441569	0.2853002664018665	5.198026837285375	2.014150548827429e-07	3.7917354496823e-06	ENSG00000222047	C10orf55	ncRNA	lncRNA
ENSG00000223382.3	5.552318894369066	1.131056355725381	0.2089123219409848	5.414024147627303	6.16238501806555e-08	1.3200956563739472e-06	ENSG00000223382	LINC01778	ncRNA	lncRNA
ENSG00000223502.1	0.8711472387319426	-1.087007917803828	0.3395337157025768	-3.201472688962708	0.0013672703576901	0.0078680133200019	ENSG00000223502	LOC102724719	ncRNA	lncRNA
ENSG00000223537.2	0.5017143976467621	-1.8010493176723703	0.3789197893273792	-4.7531149557256285	2.0030638161536488e-06	2.855279374092388e-05	ENSG00000223537	ZBTB24-DT	ncRNA	lncRNA
ENSG00000223552.1	2.4648095188502253	1.6541554585205502	0.3699780674025442	4.470955454558859	7.78709183229981e-06	9.365282878750174e-05	ENSG00000223552	CCR5AS	ncRNA	lncRNA
ENSG00000223652.2	1.5370501726582293	1.2611439229262382	0.4354776530432051	2.8960014689918334	0.0037795063082905	0.0183426162583966	ENSG00000223652	PRDM6-AS1	ncRNA	lncRNA
ENSG00000223685.5	1.9241281618061912	1.1107930835515427	0.3539065946914499	3.1386617266060752	0.0016972124979672	0.0093946442158849	ENSG00000223685	LINC00571	ncRNA	lncRNA
ENSG00000223823.1	1.5168998305602628	2.539232744445396	0.6422952342763745	3.953373166945817	7.705711795400013e-05	0.0006851556535955	ENSG00000223823	LINC01342	ncRNA	lncRNA
ENSG00000223949.6	1.1718009692901965	1.7003948079143023	0.5871232024891382	2.8961464999260693	0.0037777599485881	0.0183416686941945	ENSG00000223949	ROR1-AS1	ncRNA	lncRNA
ENSG00000223991.1	0.8681124292359069	-1.5929248960319122	0.4639217251848013	-3.433607027990287	0.0005956070099746	0.0038909745704566	ENSG00000223991	TANAR	ncRNA	lncRNA
ENSG00000224116.6	3.1133211000776173	-1.440720048841378	0.1532270511585017	-9.40251762302116	5.3272829059353584e-21	1.7900835680249432e-18	ENSG00000224116	INHBA-AS1	ncRNA	lncRNA
ENSG00000224137.1	1.2908194300929845	1.8406704682092256	0.5588417655749267	3.2937238796308934	0.0009886957042475	0.0059780730975876	ENSG00000224137	LINC01857	ncRNA	lncRNA
ENSG00000224153.2	1.8651175213689388	-1.072554711288463	0.2202337141572089	-4.870075026400562	1.115558828396784e-06	1.7045633968786468e-05	ENSG00000224153	LINC02054	ncRNA	lncRNA
ENSG00000224157.1	1.5395336255632943	1.9597345994948945	0.5155884095836628	3.800967133992361	0.0001441324207498	0.0011666174230115	ENSG00000224157	HCG14	ncRNA	lncRNA
ENSG00000224164.1	3.149207524794129	1.9340509737877611	0.357081967898273	5.416266145197064	6.085649545519717e-08	1.3057227084670303e-06	ENSG00000224164	LINC02828	ncRNA	lncRNA
ENSG00000224177.6	1.1259943511357091	-1.107208035039853	0.3201282206308656	-3.458639269158828	0.0005429115070664	0.0035990235190565	ENSG00000224177	LINC00570	ncRNA	lncRNA
ENSG00000224184.5	3.2226821323462223	1.5780072053990482	0.316889664993277	4.979673936139654	6.369148857929446e-07	1.0432114053933252e-05	ENSG00000224184	MIR3681HG	ncRNA	lncRNA
ENSG00000224209.6	0.9179739604983744	2.262339436164079	0.749120263559456	3.0199949810655764	0.0025277887429156	0.0131439034353648	ENSG00000224209	LINC00466	ncRNA	lncRNA
ENSG00000224223.1	2.0172469403190165	-1.2748394916802517	0.2920604268811047	-4.364985374068591	1.2713126449748996e-05	0.0001439374773766	ENSG00000224223	VSTM2A-OT1	ncRNA	lncRNA
ENSG00000224286.5	1.1138561674906873	2.387629691155189	0.6985581119902287	3.417939968305152	0.0006309702227062	0.0040848120124609	ENSG00000224286	LINC01142	ncRNA	lncRNA
ENSG00000224391.1	0.7354816930604435	1.9415391861462357	0.7803620468637679	2.4879979670323213	0.0128464467378794	0.0498755868734549	ENSG00000224391	LINC01280	ncRNA	lncRNA
ENSG00000224406.5	0.7473790535709773	1.8111937100781208	0.7198405174280229	2.516104145609201	0.0118660113563922	0.0467697999729757	ENSG00000224406	LINC02052	ncRNA	lncRNA
ENSG00000224521.1	0.2672362141039868	-2.094962547042728	0.8407675407764117	-2.4917262446979374	0.0127123975696506	0.0494572599772468	ENSG00000224521	LOC124904576	ncRNA	lncRNA
ENSG00000224577.1	1.8430525134978155	2.37623541709848	0.5437974559941341	4.369706755531626	1.2441349523140562e-05	0.0001414524724638	ENSG00000224577	LINC01117	ncRNA	lncRNA
ENSG00000224675.1	0.8901367183725396	-1.2608417273080148	0.3213897531318596	-3.923092491348713	8.74195712365433e-05	0.0007639653683161	ENSG00000224675	GALNT13-AS1	ncRNA	lncRNA
ENSG00000224715.1	0.4985757066608119	-2.0145771330366253	0.421741277405951	-4.776808059737238	1.7809962318236495e-06	2.5869687520987382e-05	ENSG00000224715	LOC339685	ncRNA	lncRNA
ENSG00000224875.2	1.2857324694951828	1.38176878489911	0.4743619426078864	2.9128997518278936	0.0035808953892356	0.0175611564226598	ENSG00000224875	EML4-AS1	ncRNA	lncRNA
ENSG00000224939.1	1.8606365165052008	-1.0217634956853543	0.2082209230433969	-4.9071125070000825	9.242701944243728e-07	1.448435189711564e-05	ENSG00000224939	LINC00184	ncRNA	lncRNA
ENSG00000224957.5	2.098693343401961	-1.1152241347296432	0.2706726941157316	-4.120194459854922	3.785527657776792e-05	0.0003725772897099	ENSG00000224957	LINC01266	ncRNA	lncRNA
ENSG00000225096.1	1.0688203373899097	2.028079242221182	0.645719388736117	3.1408058633500127	0.0016848367531679	0.0093423161876226	ENSG00000225096	LOC101927293	ncRNA	lncRNA
ENSG00000225231.1	0.8758253079146716	-2.9876295051661583	0.3952037735975025	-7.559719073454309	4.039408206887421e-14	3.350231816117996e-12	ENSG00000225231	LINC02470	ncRNA	lncRNA
ENSG00000225362.8	0.8094505292112922	-2.2446131429525336	0.2881869050246946	-7.7887409310294435	6.7680215987795355e-15	6.666785645453255e-13	ENSG00000225362	CT62	ncRNA	lncRNA
ENSG00000225434.2	2.6571416614871635	2.1949838444731613	0.4233438077425806	5.184872919666864	2.161622071938974e-07	4.030519712715056e-06	ENSG00000225434	LINC01504	ncRNA	lncRNA
ENSG00000225493.1	0.5573243950416755	-1.1754552280642525	0.4311621968096273	-2.726248350996448	0.0064058779003164	0.0283893008497199	ENSG00000225493	LINC01107	ncRNA	lncRNA
ENSG00000225535.6	1.0261207727530577	1.6549298183065924	0.5789131546242693	2.858684079101101	0.0042540221200928	0.0202048813985934	ENSG00000225535	LINC01393	ncRNA	lncRNA
ENSG00000225539.5	0.5774822906405952	-2.343533777419776	0.5896186686919173	-3.97466006736008	7.04798483178084e-05	0.0006360006019871	ENSG00000225539	LINC01821	ncRNA	lncRNA
ENSG00000225559.1	1.38279076254016	1.508721531336087	0.4756286798544302	3.1720575214216327	0.0015136302333142	0.0085479879211064	ENSG00000225559	LOC107986749	ncRNA	lncRNA
ENSG00000225572.1	1.1059955354527735	-1.0309786506231091	0.2706224122546012	-3.809657308254152	0.0001391595425569	0.0011320112129442	ENSG00000225572	DOCK4-AS1	ncRNA	lncRNA
ENSG00000225595.2	2.195169113307529	1.307515263632994	0.3790544121975344	3.449413122651152	0.0005618064756983	0.0037080492725994	ENSG00000225595	LINC01623	ncRNA	lncRNA
ENSG00000225619.1	0.4193896746014869	-2.7908661122836147	0.577054655201853	-4.836398228703957	1.3221291573965129e-06	1.9818411742969214e-05	ENSG00000225619	MYT1L-AS1	ncRNA	lncRNA
ENSG00000225765.1	2.7403962930365298	2.3706637175787493	0.4623713085112788	5.127186038449704	2.9410486350188653e-07	5.328434636737425e-06	ENSG00000225765	LINC01831	ncRNA	lncRNA
ENSG00000225768.1	0.911235532283159	1.937384614421916	0.7540674832969422	2.569245667445123	0.0101920175371723	0.0415069471583327	ENSG00000225768	LINC02620	ncRNA	lncRNA
ENSG00000225877.1	1.8527213694166125	-2.0854459071875358	0.1896001163950755	-10.99918052182008	3.856202656302464e-28	5.895966200501411e-25	ENSG00000225877	PSG8-AS1	ncRNA	lncRNA
ENSG00000225929.1	0.6210972182588491	-1.6026103272747372	0.3963595584392635	-4.04332453488772	5.269859750426025e-05	0.0004967029964714	ENSG00000225929	LOC105373100	ncRNA	lncRNA
ENSG00000225945.1	1.341553492628507	1.754550851914084	0.5169895051505004	3.393784273054669	0.0006893397173897	0.0044123262653311	ENSG00000225945	ZFAND3-DT	ncRNA	lncRNA
ENSG00000225948.2	0.4640089828316344	-2.061506320859315	0.4470321586254466	-4.611539194849253	3.9969827152280985e-06	5.272239090911903e-05	ENSG00000225948	LINC02648	ncRNA	lncRNA
ENSG00000226051.6	3.376793978690093	1.0350831285107776	0.260116689073693	3.979303028178752	6.91175974396826e-05	0.0006256343453188	ENSG00000226051	ZNF503-AS1	ncRNA	lncRNA
ENSG00000226053.1	2.141094784759044	1.3551994323881704	0.3873159722045856	3.498950545918451	0.0004670932066524	0.0031648939701618	ENSG00000226053	LINC01776	ncRNA	lncRNA
ENSG00000226070.1	0.5340585287191052	-2.510812688957509	0.3874594735953138	-6.480194343060388	9.160454927987783e-11	3.844111670615972e-09	ENSG00000226070	LINC00951	ncRNA	lncRNA
ENSG00000226194.5	1.570578999136376	-1.089005933261301	0.2251210339520918	-4.837424180865538	1.3153253232008993e-06	1.973324672170769e-05	ENSG00000226194	LINC02519	ncRNA	lncRNA
ENSG00000226197.2	2.9016257790474724	1.492872833954757	0.3335855511919878	4.475232301340194	7.632827854460128e-06	9.22074971933854e-05	ENSG00000226197	LOC105375977	ncRNA	lncRNA
ENSG00000226367.5	2.786662656987145	1.1088107585750602	0.3078229529905233	3.6021055213812985	0.0003156501780921	0.0022800691327849	ENSG00000226367	ST7-AS2	ncRNA	lncRNA
ENSG00000226426.1	2.025200050365181	1.1032110899440928	0.3443666730822339	3.203594238867153	0.001357236127397	0.0078179468724068	ENSG00000226426	LOC105378333	ncRNA	lncRNA
ENSG00000226453.1	2.8465163723261786	2.716833588157032	0.4850119279581276	5.601580974708695	2.1240552103577718e-08	5.102085077011024e-07	ENSG00000226453	LINC02542	ncRNA	lncRNA
ENSG00000226581.1	0.8947569234560302	-1.5585674587115714	0.3808040412316489	-4.0928332947062165	4.261340905006535e-05	0.0004119140029286	ENSG00000226581	LINC02848	ncRNA	lncRNA
ENSG00000226627.1	0.5506637733094154	-2.368682946519461	0.4488656053765638	-5.277042656303144	1.3128533477882138e-07	2.584983249066087e-06	ENSG00000226627	SHANK2-AS1	ncRNA	lncRNA
ENSG00000226679.1	1.3281914157410482	2.199176049910742	0.5988526113694794	3.672316039303194	0.0002403621693243	0.0018080376569968	ENSG00000226679	LOC124905176	ncRNA	lncRNA
ENSG00000226717.2	0.3963126041158427	-1.6292878256055012	0.5865748788004771	-2.7776297357591098	0.0054756975671746	0.0249234248831561	ENSG00000226717	PTPRD-DT	ncRNA	lncRNA
ENSG00000226725.2	1.9034697784481165	-2.307483485118964	0.1880133485219813	-12.27297690966441	1.2651473920375412e-34	7.415028864732029e-31	ENSG00000226725	PABPC1L2B-AS1	ncRNA	lncRNA
ENSG00000226746.2	1.8735493385304367	-1.357115698254691	0.1957643028299313	-6.932396144937998	4.1377130432973194e-12	2.2699971432229882e-10	ENSG00000226746	SMCR5	ncRNA	lncRNA
ENSG00000226828.1	2.1541445096150547	-1.0216363053805302	0.1951272547202212	-5.235743755250288	1.6432179907677204e-07	3.155947780630129e-06	ENSG00000226828	LINC02774	ncRNA	lncRNA
ENSG00000226835.1	1.39041984783674	3.01201831743754	0.7609438662214063	3.958266110211544	7.549581913759825e-05	0.0006731455313876	ENSG00000226835	ARHGAP29-AS1	ncRNA	lncRNA
ENSG00000226856.5	2.587218506024412	1.8307309873505908	0.3813539047957529	4.8006089994833046	1.581838491189776e-06	2.332366137575667e-05	ENSG00000226856	LOC124907879	ncRNA	lncRNA
ENSG00000226869.6	1.6495578640349693	1.3618331995762405	0.4300292015232536	3.1668388908296032	0.001541056693668	0.0086889209058088	ENSG00000226869	LHFPL3-AS1	ncRNA	lncRNA
ENSG00000226939.1	1.377048826877403	-2.0243399668773003	0.3236811799782135	-6.254116989481922	3.9977126422147566e-10	1.4448464827967538e-08	ENSG00000226939	LOC105373643	ncRNA	lncRNA
ENSG00000226995.7	0.6266615141646328	-2.5548165808595424	0.2970640139125716	-8.600222380390532	7.956178310541436e-18	1.4496734013911924e-15	ENSG00000226995	LINC00658	ncRNA	lncRNA
ENSG00000227145.1	2.13009889362632	2.5830936746612463	0.5437194518008984	4.750784004702364	2.0262948374080964e-06	2.8848860021171305e-05	ENSG00000227145	IL21-AS1	ncRNA	lncRNA
ENSG00000227157.1	4.592106784435173	1.136927961723317	0.2306053300464343	4.930189434452304	8.214991751258116e-07	1.3048256545833011e-05	ENSG00000227157	LOC124908058	ncRNA	lncRNA
ENSG00000227188.1	0.694382896096237	-2.2570738061507165	0.296972370159728	-7.600282157349315	2.954857772699462e-14	2.5099161457668908e-12	ENSG00000227188	MGAT3-AS1	ncRNA	lncRNA
ENSG00000227189.2	0.6190804106033541	-2.3618351390440564	0.3900529877035167	-6.055164845549938	1.4027394173527647e-09	4.4966941067116984e-08	ENSG00000227189	RNF212-DT	ncRNA	lncRNA
ENSG00000227214.2	3.773302455743009	1.571523769672132	0.2900225345129207	5.418626426085934	6.005866224293982e-08	1.29413168899217e-06	ENSG00000227214	HCG15	ncRNA	lncRNA
ENSG00000227619.1	1.8618196006385128	-1.061019448509812	0.2146713611811414	-4.942529095040839	7.711559239070244e-07	1.2349029699505657e-05	ENSG00000227619	LOC105376292	ncRNA	lncRNA
ENSG00000227646.7	0.4965882977507772	-1.1942494721209371	0.4428838684732463	-2.6965296257862668	0.0070066164698129	0.0306194451071756	ENSG00000227646	STEAP2-AS1	ncRNA	lncRNA
ENSG00000228016.1	2.6006350082876777	-1.3074158383274757	0.1661918402582774	-7.866907522629458	3.635151521812223e-15	3.782063266747001e-13	ENSG00000228016	RAPGEF4-AS1	ncRNA	lncRNA
ENSG00000228127.1	0.9754782118939636	-2.151756739337264	0.2656238658754749	-8.100765841372146	5.461428083266973e-16	6.691866898124263e-14	ENSG00000228127	LINC01649	ncRNA	lncRNA
ENSG00000228203.6	4.5693775532666585	-1.0201020861366294	0.132717361425831	-7.686274615297509	1.5148117935718743e-14	1.3729348333182612e-12	ENSG00000228203	GRASLND	ncRNA	lncRNA
ENSG00000228208.6	2.6554538180104608	1.225343415692233	0.319369124649577	3.836762295155246	0.0001246670342352	0.0010312963834193	ENSG00000228208	LINC02869	ncRNA	lncRNA
ENSG00000228221.5	2.4606747399387427	1.8504619858458695	0.3961734094576705	4.670838430017308	2.9997282070531524e-06	4.069770143874659e-05	ENSG00000228221	LINC00578	ncRNA	lncRNA
ENSG00000228397.1	1.3691524215243809	1.4791494001747956	0.4703568147752775	3.1447389592547714	0.0016623508786875	0.009240947043934	ENSG00000228397	LINC01635	ncRNA	lncRNA
ENSG00000228630.5	4.268467026207196	3.750016013268368	0.5800493168832975	6.464995137685593	1.0130206650978718e-10	4.205889576013194e-09	ENSG00000228630	HOTAIR	ncRNA	lncRNA
ENSG00000228677.1	0.6156635201487133	-1.162599588763643	0.364215945392069	-3.1920612029002045	0.0014126139722441	0.0080708339476747	ENSG00000228677	TTC3-AS1	ncRNA	lncRNA
ENSG00000228718.1	1.204850319983542	2.508604029766274	0.6910336797212987	3.630219630941897	0.0002831801554003	0.0020833291516338	ENSG00000228718	LINC02521	ncRNA	lncRNA
ENSG00000228742.9	0.8142691960064562	2.235568869958307	0.8855368607044897	2.524535080538373	0.0115851441529288	0.0459356386607164	ENSG00000228742	LINC02577	ncRNA	lncRNA
ENSG00000228877.2	0.5817818990250097	-1.2888250104712828	0.3922354862289626	-3.285844998019753	0.0010167694401006	0.0061141782029036	ENSG00000228877	LOC100506532	ncRNA	lncRNA
ENSG00000229056.2	1.2880029360611098	2.2879759960608537	0.6437751146115739	3.5539988174928445	0.0003794209195283	0.0026478896717871	ENSG00000229056	HECW2-AS1	ncRNA	lncRNA
